T   c3  c4  c5  c6  c7  c8  c9
99.00000	1.62311E-05	2.16727E-05	3.23017E-05	0.194636918	0.521131748	0.30628804	0.120867057
100.00000	1.95392E-05	2.58368E-05	3.82928E-05	0.209741132	0.545680059	0.314106932	0.122903234
101.00000	2.34359E-05	3.06942E-05	4.52426E-05	0.225719488	0.570902298	0.321990609	0.124944373
102.00000	2.80102E-05	3.6342E-05	5.32796E-05	0.242603654	0.596800236	0.329937922	0.126990362
103.00000	3.33624E-05	4.28886E-05	6.25458E-05	0.260425571	0.623375372	0.337947722	0.129041086
104.00000	3.96048E-05	5.04537E-05	7.31978E-05	0.279217418	0.650628879	0.346018839	0.131096453
105.00000	4.68629E-05	5.91704E-05	8.54081E-05	0.299011604	0.67856169	0.354150196	0.133156343
106.00000	5.52763E-05	6.9185E-05	9.93661E-05	0.319840751	0.707174401	0.362340669	0.135220675
107.00000	6.50005E-05	8.06591E-05	0.000115279	0.341737632	0.736467393	0.370589234	0.137289342
108.00000	7.62077E-05	9.37698E-05	0.000133374	0.364735186	0.766440789	0.378894815	0.139362262
109.00000	8.90884E-05	0.000108711	0.000153897	0.388866473	0.79709442	0.38725641	0.141439333
110.00000	0.000103853	0.000125696	0.000177117	0.414164656	0.828427935	0.395672969	0.143520485
111.00000	0.000120731	0.000144956	0.000203327	0.440662984	0.860440723	0.404143564	0.145605623
112.00000	0.000139979	0.000166742	0.000232841	0.468394751	0.893131945	0.412667218	0.147694665
113.00000	0.000161872	0.000191329	0.000266001	0.497393282	0.926500577	0.421242978	0.149787543
114.00000	0.000186716	0.000219013	0.000303176	0.52769196	0.960545383	0.429869915	0.151884171
115.00000	0.000214842	0.000250115	0.000344762	0.559324072	0.99526491	0.43854715	0.153984486
116.00000	0.00024661	0.000284982	0.000391186	0.592322892	1.030657556	0.44727378	0.156088408
117.00000	0.000282413	0.000323988	0.000442905	0.626721747	1.066721519	0.456048949	0.158195868
118.00000	0.000322675	0.000367533	0.000500409	0.662553766	1.103454814	0.464871778	0.160306803
119.00000	0.000367856	0.000416051	0.000564222	0.699852028	1.140855317	0.473741485	0.162421144
120.00000	0.000418453	0.000470002	0.000634903	0.738649468	1.178920753	0.48265724	0.164538835
121.00000	0.000475002	0.000529883	0.000713047	0.778978972	1.217648664	0.491618237	0.166659806
122.00000	0.000538078	0.000596221	0.00079929	0.820873179	1.257036498	0.500623693	0.168784001
123.00000	0.000608302	0.000669581	0.000894304	0.864364535	1.297081538	0.509672852	0.170911361
124.00000	0.000686338	0.000750564	0.000998804	0.909485485	1.337780959	0.51876498	0.173041831
125.00000	0.000772898	0.000839808	0.001113546	0.956268035	1.379131782	0.527899321	0.175175357
126.00000	0.000868743	0.000937992	0.001239332	1.004744093	1.421130968	0.537075166	0.177311884
127.00000	0.000974685	0.001045835	0.001377008	1.054945322	1.46377531	0.546291806	0.179451359
128.00000	0.001091591	0.001164099	0.001527464	1.106903141	1.507061556	0.555548583	0.181593736
129.00000	0.001220383	0.00129359	0.001691641	1.160648677	1.550986299	0.564844787	0.183738965
130.00000	0.001362043	0.001435157	0.001870529	1.216212761	1.595546134	0.574179783	0.185886993
131.00000	0.00151761	0.001589699	0.002065165	1.273625935	1.640737457	0.583552912	0.188037775
132.00000	0.001688189	0.00175816	0.002276641	1.332918492	1.686556756	0.592963563	0.190191271
133.00000	0.001874948	0.001941534	0.002506101	1.394120338	1.733000059	0.602411077	0.192347429
134.00000	0.002079123	0.002140866	0.002754741	1.457261034	1.780063855	0.611894892	0.194506215
135.00000	0.002302019	0.002357253	0.003023815	1.522369851	1.827744325	0.621414372	0.196667577
136.00000	0.002545011	0.002591843	0.003314631	1.589475714	1.876037346	0.630968955	0.198831481
137.00000	0.002809551	0.002845841	0.003628554	1.658607112	1.924939253	0.640558081	0.200997887
138.00000	0.003097164	0.003120506	0.003967009	1.72979219	1.974445769	0.650181187	0.203166755
139.00000	0.003409455	0.003417153	0.004331479	1.803058751	2.024552924	0.659837686	0.205338045
140.00000	0.003748108	0.003737156	0.004723506	1.878434207	2.075256748	0.66952709	0.207511722
141.00000	0.004114888	0.004081948	0.005144695	1.955945482	2.126553116	0.679248863	0.209687746
142.00000	0.004511648	0.004453018	0.005596713	2.035619207	2.178437601	0.68900249	0.211866089
143.00000	0.004940323	0.004851922	0.006081286	2.117481475	2.230906383	0.698787434	0.21404671
144.00000	0.005402939	0.005280272	0.006600207	2.201558037	2.283954882	0.708603231	0.216229576
145.00000	0.005901611	0.005739747	0.007155332	2.287874252	2.337579128	0.718449393	0.218414658
146.00000	0.006438547	0.006232086	0.00774858	2.376454944	2.391774537	0.728325431	0.22060192
147.00000	0.007016048	0.006759095	0.008381935	2.467324592	2.446537141	0.738230905	0.22279133
148.00000	0.007636511	0.007322642	0.00905745	2.56050719	2.501862509	0.748165327	0.224982858
149.00000	0.008302429	0.007924665	0.009777239	2.656026289	2.557746214	0.758128257	0.227176481
150.00000	0.009016396	0.008567163	0.010543486	2.753905001	2.614183978	0.768119256	0.229372154
151.00000	0.009781105	0.009252208	0.01135844	2.854165951	2.671171374	0.778137907	0.231569865
152.00000	0.010599353	0.009981934	0.012224418	2.956831322	2.728704277	0.788183796	0.233769575
153.00000	0.011474038	0.010758546	0.013143804	3.061922858	2.786778107	0.798256459	0.235971259
154.00000	0.012408164	0.011584317	0.014119047	3.169461864	2.84538874	0.808355553	0.23817489
155.00000	0.013404842	0.012461589	0.015152666	3.279469107	2.904531442	0.818480615	0.240380439
156.00000	0.014467289	0.013392772	0.016247248	3.391964963	2.964202241	0.828631302	0.242587888
157.00000	0.015598832	0.014380346	0.017405444	3.506969319	3.024396557	0.838807224	0.244797199
158.00000	0.016802908	0.01542686	0.018629975	3.624501525	3.085110113	0.849007989	0.247008358
159.00000	0.018083061	0.016534936	0.01992363	3.744580638	3.146338481	0.859233232	0.249221338
160.00000	0.019442952	0.017707261	0.021289262	3.86722503	3.208077385	0.869482586	0.251436116
161.00000	0.02088635	0.018946595	0.022729793	3.992452831	3.270322547	0.879755733	0.253652663
162.00000	0.022417142	0.020255767	0.024248211	4.120281484	3.333069694	0.890052282	0.255870961
163.00000	0.024039323	0.021637677	0.02584757	4.250728139	3.396314241	0.900371892	0.258090983
164.00000	0.025757008	0.023095292	0.02753099	4.383809412	3.460052373	0.910714245	0.260312711
165.00000	0.027574425	0.024631652	0.029301656	4.519541426	3.524279354	0.921078999	0.262536123
166.00000	0.029495916	0.026249863	0.031162819	4.657939964	3.588991214	0.931465861	0.264761194
167.00000	0.031525941	0.027953103	0.03311779	4.799020175	3.654183524	0.941874464	0.266987903
168.00000	0.033669077	0.029744616	0.03516995	4.942797059	3.719852314	0.952304539	0.269216238
169.00000	0.035930016	0.031627716	0.037322741	5.08928464	3.785993154	0.96275577	0.27144617
170.00000	0.038313566	0.033605787	0.039579665	5.238496843	3.852601921	0.973227838	0.273677683
171.00000	0.040824652	0.035682276	0.041944282	5.390447352	3.919674645	0.98372045	0.275910752
172.00000	0.043468319	0.037860696	0.044420229	5.54514887	3.987206897	0.994233339	0.278145368
173.00000	0.04624972	0.040144637	0.04701118	5.702614102	4.055194858	1.004766209	0.280381506
174.00000	0.049174133	0.04253774	0.04972089	5.862855264	4.123634101	1.015318793	0.282619144
175.00000	0.052246952	0.045043723	0.052553155	6.025883593	4.192520959	1.025890798	0.284858271
176.00000	0.055473675	0.04766636	0.055511841	6.191710819	4.261851004	1.036481955	0.287098863
177.00000	0.058859934	0.050409495	0.058600863	6.360347689	4.331620571	1.047091995	0.28934091
178.00000	0.062411455	0.053277031	0.061824195	6.531803978	4.401825536	1.057720674	0.291584388
179.00000	0.066134099	0.056272933	0.065185862	6.706090434	4.472461776	1.068367748	0.293829286
180.00000	0.070033822	0.059401231	0.068689948	6.883216343	4.543525626	1.079032947	0.29607558
181.00000	0.074116706	0.062666012	0.072340582	7.063190499	4.615012962	1.089716004	0.298323255
